Public Identifier,Profile Link,Full Name,Subtitle,Comment Url,comments,Like Count,Comment Count,Is Reply,Is Author,Comment Time,comment_length,sentiment,mood,target,processed_comments
ACoAAACI2XwBh8EitrZ9iaDpumEin554udcvxS0,https://www.linkedin.com/in/ACoAAACI2XwBh8EitrZ9iaDpumEin554udcvxS0,TJ McCue,"Helping people and organizations share their ideas and tell their stories. ""About"" section - You have to click ""See More...""",https://www.linkedin.com/feed/update/urn:li:activity:6870075888382427136?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6870075888382427136%2C6871663904972529664%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286871663904972529664%2Curn%3Ali%3Aactivity%3A6870075888382427136%29,"Brava!! Marsha, great to see this is now out in the wild. Awesome!",1,1,False,False,"12/1/2021, 4:19:04 AM",66,0.8772,positive,0,brava marsha great see wild awesome
ACoAAAB8f2sBXXHaGTSjxCTBTUv4wzZB3Qu3Ixg,https://www.linkedin.com/in/ACoAAAB8f2sBXXHaGTSjxCTBTUv4wzZB3Qu3Ixg,Mike Kitts,Chief Commercial Officer at Golden State Warriors,https://www.linkedin.com/feed/update/urn:li:activity:6943511122368966656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6943511122368966656%2C6944144820353335296%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286944144820353335296%2Curn%3Ali%3Aactivity%3A6943511122368966656%29,We walk together Mickey Mikitani! Thank you for being in this journey with us! Arigato! ??????,10,0,False,False,"6/19/2022, 5:32:21 AM",94,0.6526,positive,0,walk together mickey mikitani thank journey u arigato
ACoAADkpPwcB27jMOgO6Dp-7kmVG0Y3g2UMQqcU,https://www.linkedin.com/in/ACoAADkpPwcB27jMOgO6Dp-7kmVG0Y3g2UMQqcU,steven clark,"Overnight Stocker @ Walmart | Consumer Services, Stocking",https://www.linkedin.com/feed/update/urn:li:activity:6943511122368966656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6943511122368966656%2C6943571387357798400%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286943571387357798400%2Curn%3Ali%3Aactivity%3A6943511122368966656%29,Congratulations to the GSW unfortunately I was rooting for the Celtics so lasts night game was hard to watch.,2,0,False,False,"6/17/2022, 3:33:44 PM",109,0.2732,neutral,1,congratulation gsw unfortunately rooting celtic last night game hard watch
ACoAABHUZoEBuamtxaF3VzqpJ3HUVFnLxU-VPL0,https://www.linkedin.com/in/ACoAABHUZoEBuamtxaF3VzqpJ3HUVFnLxU-VPL0,Mani Wulftange,Motherhood,https://www.linkedin.com/feed/update/urn:li:activity:6943511122368966656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6943511122368966656%2C6944215991866335232%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286944215991866335232%2Curn%3Ali%3Aactivity%3A6943511122368966656%29,??,2,0,False,False,"6/19/2022, 10:15:09 AM",2,0.0,neutral,1,
ACoAADqe80wBP1W4syVKaeTLqLpS8Nmn-1PZ5VU,https://www.linkedin.com/in/ACoAADqe80wBP1W4syVKaeTLqLpS8Nmn-1PZ5VU,Kusuma Erik,Wirausaha,https://www.linkedin.com/feed/update/urn:li:activity:6943511122368966656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6943511122368966656%2C6963867179456884736%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286963867179456884736%2Curn%3Ali%3Aactivity%3A6943511122368966656%29,GOAT,1,0,False,False,"8/12/2022, 3:41:57 PM",4,0.0,neutral,1,goat
ACoAAAkpIccBsi8DebA8SaGaK93A9M2jXACOUNw,https://www.linkedin.com/in/ACoAAAkpIccBsi8DebA8SaGaK93A9M2jXACOUNw,Glen Lee,Senior Manager - Osaka Commerce at Robert Walters - Global Top Achiever 2022,https://www.linkedin.com/feed/update/urn:li:activity:6943511122368966656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6943511122368966656%2C6943530869957484545%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286943530869957484545%2Curn%3Ali%3Aactivity%3A6943511122368966656%29,Let’s go warriors!!,3,0,False,False,"6/17/2022, 12:52:43 PM",19,0.0,neutral,1,let go warrior
ACoAABVFnyIBJdq12sx6NjKYKcRKVafO4BIZNns,https://www.linkedin.com/in/ACoAABVFnyIBJdq12sx6NjKYKcRKVafO4BIZNns,Dalibor Maric,Head of Enviromental Protection Unit at JP Elektroprivreda HZ HB d.d. Mostar,https://www.linkedin.com/feed/update/urn:li:activity:6943511122368966656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6943511122368966656%2C6953422351556325376%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286953422351556325376%2Curn%3Ali%3Aactivity%3A6943511122368966656%29,You are the best!,2,0,False,False,"7/14/2022, 7:57:56 PM",17,0.6696,positive,0,best
ACoAABtkK50BS3f6HQG6cU4dTIXU_iXk9Ry9o9I,https://www.linkedin.com/in/ACoAABtkK50BS3f6HQG6cU4dTIXU_iXk9Ry9o9I,Vincenzo Grasso,HR Business Partner presso Aldi Italia,https://www.linkedin.com/feed/update/urn:li:activity:6943511122368966656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6943511122368966656%2C6943545472783417344%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286943545472783417344%2Curn%3Ali%3Aactivity%3A6943511122368966656%29,"Mickey, what a great team GSW ????. Congrats ????",2,0,False,False,"6/17/2022, 1:50:45 PM",49,0.8577,positive,0,mickey great team gsw congrats
ACoAAAvmLn4B6UdRDVJ2-Oppcysj3SaOOSzC_3I,https://www.linkedin.com/in/ACoAAAvmLn4B6UdRDVJ2-Oppcysj3SaOOSzC_3I,Fred Sato,PhD Candidate-Sustainability Science|Environmental Sustainability|Climate Change|Education for Sustainable Development|STEM Education|,https://www.linkedin.com/feed/update/urn:li:activity:6943511122368966656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6943511122368966656%2C6943613108942708736%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286943613108942708736%2Curn%3Ali%3Aactivity%3A6943511122368966656%29,Open ticket sales for non-Bleague members boss. We are waiting to buy all of them.,2,0,False,False,"6/17/2022, 6:19:31 PM",82,0.0,neutral,1,open ticket sale non bleague member bos waiting buy
ACoAAAYJ-y8BmbNF3b45nvnk20kE424PbOtl7tU,https://www.linkedin.com/in/ACoAAAYJ-y8BmbNF3b45nvnk20kE424PbOtl7tU,Mike P.,Rakuten ??????,https://www.linkedin.com/feed/update/urn:li:activity:6943511122368966656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6943511122368966656%2C6943596766537646080%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286943596766537646080%2Curn%3Ali%3Aactivity%3A6943511122368966656%29,Well done! Congrats! 2 amazing teams together ??,3,0,False,False,"6/17/2022, 5:14:34 PM",48,0.8819,positive,0,well done congrats amazing team together
ACoAADzrDwcBcB1OM0H0_mDwSfeqTX7mi8OSFrg,https://www.linkedin.com/in/ACoAADzrDwcBcB1OM0H0_mDwSfeqTX7mi8OSFrg,Utex cosmetics,C E O,https://www.linkedin.com/feed/update/urn:li:activity:6943511122368966656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6943511122368966656%2C6957206690177900544%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286957206690177900544%2Curn%3Ali%3Aactivity%3A6943511122368966656%29,Congratulations ,1,0,False,False,"7/25/2022, 6:35:33 AM",16,0.5994,positive,0,congratulation
ACoAABXrx2oBHraldtCeYfWAubH7Hq9h8yt-rdo,https://www.linkedin.com/in/ACoAABXrx2oBHraldtCeYfWAubH7Hq9h8yt-rdo,Takashi Ide,"Director, Business Solutions, Product Planning | Project Management SMART OFFICE SOLUTIONS, EMBEDDED SOFTWARE, MOBILE/WEB APPLICATION | JAPANESE/ENGLISH BILINGUAL SOFTWARE LIAISON | PRODUCT PLANNING",https://www.linkedin.com/feed/update/urn:li:activity:6947408868675043329?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6947408868675043329%2C6947468238909845504%29&replyUrn=urn%3Ali%3Acomment%3A%28activity%3A6947408868675043329%2C6947743700944846848%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286947468238909845504%2Curn%3Ali%3Aactivity%3A6947408868675043329%29&dashReplyUrn=urn%3Ali%3Afsd_comment%3A%286947743700944846848%2Curn%3Ali%3Aactivity%3A6947408868675043329%29,"Hi Sophia,
Thanks for reaching out. I’m a project manager for cloud office solutions.",2,0,True,False,"6/29/2022, 3:53:01 AM",86,0.6597,positive,0,hi sophia thanks reaching project manager cloud office solution
ACoAABXrx2oBHraldtCeYfWAubH7Hq9h8yt-rdo,https://www.linkedin.com/in/ACoAABXrx2oBHraldtCeYfWAubH7Hq9h8yt-rdo,Takashi Ide,"Director, Business Solutions, Product Planning | Project Management SMART OFFICE SOLUTIONS, EMBEDDED SOFTWARE, MOBILE/WEB APPLICATION | JAPANESE/ENGLISH BILINGUAL SOFTWARE LIAISON | PRODUCT PLANNING",https://www.linkedin.com/feed/update/urn:li:activity:6947408868675043329?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6947408868675043329%2C6947468238909845504%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286947468238909845504%2Curn%3Ali%3Aactivity%3A6947408868675043329%29,That’s awesome!,4,1,False,False,"6/28/2022, 9:38:25 AM",15,0.6588,positive,0,awesome
ACoAAAAANxEBeZ2yHcDjznSBrki2YkFBOGMA8_U,https://www.linkedin.com/in/ACoAAAAANxEBeZ2yHcDjznSBrki2YkFBOGMA8_U,"Azita Arvani, Stanford Sloan Fellow","Former CEO Rakuten Symphony NA, Board Member, Entrepreneur",https://www.linkedin.com/feed/update/urn:li:activity:6947408868675043329?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6947408868675043329%2C6947768353629372416%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286947768353629372416%2Curn%3Ali%3Aactivity%3A6947408868675043329%29,Powerful + Exciting + Groundbreaking  => Telco Revolution,4,0,False,False,"6/29/2022, 5:30:58 AM",57,0.7184,positive,0,powerful exciting groundbreaking telco revolution
ACoAABvMECoBXNQbY89QbPp8H6oCm_PIo_Y7h4o,https://www.linkedin.com/in/ACoAABvMECoBXNQbY89QbPp8H6oCm_PIo_Y7h4o,Luis Buenaventura,Organizational Development Specialist,https://www.linkedin.com/feed/update/urn:li:activity:6947408868675043329?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6947408868675043329%2C6947535964277780480%29&replyUrn=urn%3Ali%3Acomment%3A%28activity%3A6947408868675043329%2C6947736450490580992%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286947535964277780480%2Curn%3Ali%3Aactivity%3A6947408868675043329%29&dashReplyUrn=urn%3Ali%3Afsd_comment%3A%286947736450490580992%2Curn%3Ali%3Aactivity%3A6947408868675043329%29,"Sophia Smith hello Sophia. I am into organizational development work and market research. The industries I am involved with include telecommunications, broadcasting, and cable television. I write periodically. Cheers!",2,0,True,False,"6/29/2022, 3:24:12 AM",217,0.5255,positive,0,sophia smith hello sophia organizational development work market research industry involved include telecommunication broadcasting cable television write periodically cheer
ACoAAADoRGkBrHVkCKPy2Zs3PDQwmlNj3w7seJg,https://www.linkedin.com/in/ACoAAADoRGkBrHVkCKPy2Zs3PDQwmlNj3w7seJg,Bogdan Zadorozhny,"SVP Head of Financial Partnerships @ Lazada | Fintech Development, ex-Alipay, ex-Citi, ex-Visa | Bitcoiner | Sovereign Individual | Aviator",https://www.linkedin.com/feed/update/urn:li:activity:6947408868675043329?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6947408868675043329%2C6947453498225532929%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286947453498225532929%2Curn%3Ali%3Aactivity%3A6947408868675043329%29,Pretty diverse on nationalities. However seen that all job descriptions require fluent Japanese knowledge.,5,0,False,False,"6/28/2022, 8:39:51 AM",106,0.4939,positive,0,pretty diverse nationality however seen job description require fluent japanese knowledge
ACoAAAAO3VgBwdHLdfbg16B9_L0JqJE_apczxWg,https://www.linkedin.com/in/ACoAAAAO3VgBwdHLdfbg16B9_L0JqJE_apczxWg,René Abe,"Building Tensec | Global Transaction Banking Services for SMBs | former Rakuten, PayPal, BNPP, Citi",https://www.linkedin.com/feed/update/urn:li:activity:6947408868675043329?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6947408868675043329%2C6947684220584505344%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286947684220584505344%2Curn%3Ali%3Aactivity%3A6947408868675043329%29,Miss those days. Glad to see everyone altogether again! ??,3,0,False,False,"6/28/2022, 11:56:39 PM",58,0.4682,positive,0,miss day glad see everyone altogether
ACoAAABKpPIBRTA_h_SbtlP2SD2dT6di67cWMkw,https://www.linkedin.com/in/ACoAAABKpPIBRTA_h_SbtlP2SD2dT6di67cWMkw,Chris W.,"Biz Dev & Solution Sales (Multiple High Tech Start-Ups) Cloud, Management Solutions",https://www.linkedin.com/feed/update/urn:li:activity:6947408868675043329?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6947408868675043329%2C6947518258589659136%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286947518258589659136%2Curn%3Ali%3Aactivity%3A6947408868675043329%29,"Long way to go for gender diversity. I guess for LGBTQIA+ it’s minimal. 

https://global.rakuten.com/corp/sustainability/employees/diversity/",4,0,False,False,"6/28/2022, 12:57:11 PM",143,0.0,neutral,1,long way go gender diversity guess lgbtqia minimal
ACoAACZ38JABHp2mZvFJp6xZazVZTwwHc6bvV3g,https://www.linkedin.com/in/ACoAACZ38JABHp2mZvFJp6xZazVZTwwHc6bvV3g,surbhi choudhary,SRE,https://www.linkedin.com/feed/update/urn:li:activity:6947408868675043329?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6947408868675043329%2C6947462703309361152%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286947462703309361152%2Curn%3Ali%3Aactivity%3A6947408868675043329%29,Amazing ??,5,0,False,False,"6/28/2022, 9:16:26 AM",10,0.6322,positive,0,amazing
ACoAAATcgzYB7nbpKyZldUj3o5W_uKw9LR9AUNk,https://www.linkedin.com/in/ACoAAATcgzYB7nbpKyZldUj3o5W_uKw9LR9AUNk,Tove Kinooka,Sustainability & organisational change consulting,https://www.linkedin.com/feed/update/urn:li:activity:6947408868675043329?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6947408868675043329%2C6947535964277780480%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286947535964277780480%2Curn%3Ali%3Aactivity%3A6947408868675043329%29,"Wonderful to see Rakuten leaders from outside Japan back in the country! 
Very good point raised by several people regarding the gender balance, though…",10,1,False,False,"6/28/2022, 2:07:32 PM",153,0.8012,positive,0,wonderful see rakuten leader outside japan back country good point raised several people regarding gender balance though
ACoAACNgBXEBFcpDTqmHd7WGZICTdf7ykZOeboA,https://www.linkedin.com/in/ACoAACNgBXEBFcpDTqmHd7WGZICTdf7ykZOeboA,Bethrand Nwachukwu,Technical Officer at NTA,https://www.linkedin.com/feed/update/urn:li:activity:6947408868675043329?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6947408868675043329%2C6948225317031284736%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286948225317031284736%2Curn%3Ali%3Aactivity%3A6947408868675043329%29,Please l need to be educated here what is Rakuten group.,4,0,False,False,"6/30/2022, 11:46:47 AM",56,0.3182,neutral,1,please l need educated rakuten group
ACoAAAAQ7gcBCrkt2F1UUxRPQuoJt87XveEP2k8,https://www.linkedin.com/in/ACoAAAAQ7gcBCrkt2F1UUxRPQuoJt87XveEP2k8,Steven Van Belleghem,Customer Experience Enthusiast! Global keynote speaker - bestselling author - Entrepreneur,https://www.linkedin.com/feed/update/urn:li:activity:6968982760476598274?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6968982760476598274%2C6968982958628122624%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286968982958628122624%2Curn%3Ali%3Aactivity%3A6968982760476598274%29,????????????,3,0,False,False,"8/26/2022, 6:30:14 PM",12,0.0,neutral,1,
ACoAAABt5-wBgZKX9k6BWQ5OjYygeB-cihMIgOo,https://www.linkedin.com/in/ACoAAABt5-wBgZKX9k6BWQ5OjYygeB-cihMIgOo,S. Chris Edmonds,"President, CEO, and Founder at The Purposeful Culture Group. Speaker. Author. Executive Consultant. Musician.",https://www.linkedin.com/feed/update/urn:li:activity:6968982760476598274?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6968982760476598274%2C6969134849169248256%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286969134849169248256%2Curn%3Ali%3Aactivity%3A6968982760476598274%29,"Outstanding! Congratulations, Marsha!",1,1,False,False,"8/27/2022, 4:33:48 AM",37,0.8585,positive,0,outstanding congratulation marsha
ACoAAAfAqxUBNa804uvJpUNM7kK3t9qn9aNYOIY,https://www.linkedin.com/in/ACoAAAfAqxUBNa804uvJpUNM7kK3t9qn9aNYOIY,Stanley Stewart,musician and indie music advocate at @muz4now,https://www.linkedin.com/feed/update/urn:li:activity:6968982760476598274?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6968982760476598274%2C6969226846697619456%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286969226846697619456%2Curn%3Ali%3Aactivity%3A6968982760476598274%29,"Congratulations, Marsha!",2,1,False,False,"8/27/2022, 10:39:22 AM",24,0.636,positive,0,congratulation marsha
ACoAAAATB9sBQ4Lr1QH_HHcaU7nsv0veqUjG0iI,https://www.linkedin.com/in/ACoAAAATB9sBQ4Lr1QH_HHcaU7nsv0veqUjG0iI,Marsha Collier,"47 books: eCommerce, Social Media, Customer Service & eBay.Technology pundit - podcast; Twitter #custserv chat, Marketing Maven",https://www.linkedin.com/feed/update/urn:li:activity:6968982760476598274?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6968982760476598274%2C6969063210960244736%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286969063210960244736%2Curn%3Ali%3Aactivity%3A6968982760476598274%29,I’m honored to be included with this group of outstanding professionals. Thank you Thinkers360,2,0,False,False,"8/26/2022, 11:49:08 PM",94,0.8834,positive,0,honored included group outstanding professional thank thinker
ACoAAABgTTYBHXFKbabOFcxFvOTLYuiHs2n5gQw,https://www.linkedin.com/in/ACoAAABgTTYBHXFKbabOFcxFvOTLYuiHs2n5gQw,Nick Day,Payroll & HR Recruitment Thought Leader ?? Podcast Host ?? Executive Coach & Mentor ?? Headhunter ?? Professional Consulting ?? Entrepreneur ?? SME Business Advisor ?? nick@jgarecruitment.com,https://www.linkedin.com/feed/update/urn:li:activity:6968982760476598274?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6968982760476598274%2C6969003274263764993%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286969003274263764993%2Curn%3Ali%3Aactivity%3A6968982760476598274%29,"Delighted to be included in such a coveted list alongside so many influential and inspirational people, thank you for thr inclusion!",4,0,False,False,"8/26/2022, 7:50:58 PM",132,0.9113,positive,0,delighted included coveted list alongside many influential inspirational people thank thr inclusion
ACoAAAATB9sBQ4Lr1QH_HHcaU7nsv0veqUjG0iI,https://www.linkedin.com/in/ACoAAAATB9sBQ4Lr1QH_HHcaU7nsv0veqUjG0iI,Marsha Collier,"47 books: eCommerce, Social Media, Customer Service & eBay.Technology pundit - podcast; Twitter #custserv chat, Marketing Maven",https://www.linkedin.com/feed/update/urn:li:activity:6968982760476598274?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6968982760476598274%2C6969226846697619456%29&replyUrn=urn%3Ali%3Acomment%3A%28activity%3A6968982760476598274%2C6969352079031095296%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286969226846697619456%2Curn%3Ali%3Aactivity%3A6968982760476598274%29&dashReplyUrn=urn%3Ali%3Afsd_comment%3A%286969352079031095296%2Curn%3Ali%3Aactivity%3A6968982760476598274%29,Thanks so much Stan ??,1,0,True,False,"8/27/2022, 6:56:59 PM",22,0.504,positive,0,thanks much stan
ACoAAAFpiWoBnl_Bkpa76xPraxunvxb9YGtvFfM,https://www.linkedin.com/in/ACoAAAFpiWoBnl_Bkpa76xPraxunvxb9YGtvFfM,Santhakumaran Atmalingam ACXS,An Award Winning CX Specialist | Founder CX Expert Asia | Thinker 360 - Top 10 Global CX Influencer | Global Keynote Speaker | CX Awards Judge | ENGATI's BUSINESS TRANSFORMATION-222 TOP influencers in 2022,https://www.linkedin.com/feed/update/urn:li:activity:6968982760476598274?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6968982760476598274%2C6969181105665048576%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286969181105665048576%2Curn%3Ali%3Aactivity%3A6968982760476598274%29,"Thank you for the mention, Thinkers360",2,0,False,False,"8/27/2022, 7:37:36 AM",38,0.3612,neutral,1,thank mention thinker
ACoAAAATB9sBQ4Lr1QH_HHcaU7nsv0veqUjG0iI,https://www.linkedin.com/in/ACoAAAATB9sBQ4Lr1QH_HHcaU7nsv0veqUjG0iI,Marsha Collier,"47 books: eCommerce, Social Media, Customer Service & eBay.Technology pundit - podcast; Twitter #custserv chat, Marketing Maven",https://www.linkedin.com/feed/update/urn:li:activity:6968982760476598274?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6968982760476598274%2C6969134849169248256%29&replyUrn=urn%3Ali%3Acomment%3A%28activity%3A6968982760476598274%2C6969351917839822848%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286969134849169248256%2Curn%3Ali%3Aactivity%3A6968982760476598274%29&dashReplyUrn=urn%3Ali%3Afsd_comment%3A%286969351917839822848%2Curn%3Ali%3Aactivity%3A6968982760476598274%29,Thanks so much S. Chris!,1,0,True,False,"8/27/2022, 6:56:21 PM",24,0.4926,positive,0,thanks much chris
ACoAAAABNWYBEQl2E-Lc6gyTYfA5HOn9BgyWN14,https://www.linkedin.com/in/ACoAAAABNWYBEQl2E-Lc6gyTYfA5HOn9BgyWN14,"Annette Franz, CCXP","Putting the ""Customer"" in Customer Experience and Building Winning Customer-Centric Organizations | Coach | Keynote Speaker | Author",https://www.linkedin.com/feed/update/urn:li:activity:6968982760476598274?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6968982760476598274%2C6968988391216467968%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286968988391216467968%2Curn%3Ali%3Aactivity%3A6968982760476598274%29,Thank you ????,3,0,False,False,"8/26/2022, 6:51:50 PM",14,0.5362,positive,0,thank
ACoAAA5rQuoBlvmeEwbLgIrLI8M1CrNYzDA5vMg,https://www.linkedin.com/in/ACoAAA5rQuoBlvmeEwbLgIrLI8M1CrNYzDA5vMg,Søren Mikkel Dalsgaärd,"ASCAP/BMI/Billboard/Clio Award winning Contemporary Classical Composer, Producer and Multi-Instrumentalist",https://www.linkedin.com/feed/update/urn:li:activity:6968982760476598274?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6968982760476598274%2C6969323126169952256%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%286969323126169952256%2Curn%3Ali%3Aactivity%3A6968982760476598274%29,"Congratulations, Marsha! Well deserved as always ??",1,0,False,False,"8/27/2022, 5:01:57 PM",51,0.7685,positive,0,congratulation marsha well deserved always
